Problem ID,Function ID,Instance ID,Algorithm,Best Solution (X),Best Function Value (F)
bbob_f009_i48_d20,9,48,L-BFGS-B,"[0.9361555773309397, 0.17577011825181615, -0.006453914796328524, 0.7892135368800782, -0.003755003996614719, 0.14344632813877561, -0.11985397842725161, -0.30838167441181974, 0.29085197232242355, -0.07360381752793622, -0.0848672188335854, 0.453046987408856, -0.29257324600379364, 0.35833154052917876, -0.44434534839365825, 0.8163471603070028, 0.4814136615778955, 0.5223550297978266, 0.8365956245371279, 0.8687767696059365]",39.950000006608185
bbob_f009_i48_d20,9,48,BIPOP-CMAES,"[0.316655753415796, -0.3970852975927984, -0.41057951781721985, -0.10828376399383363, 0.4830457646990662, 0.34543032932933154, 0.24964428595147675, -0.7104842634056738, -0.8036703755165202, 0.5668317662507895, -0.6387092939888094, 0.40325817344567033, -0.5373680127005329, 0.20960364794033345, 0.19668579226216737, 0.11997300812247073, 0.2663655684020492, -0.08714862102799602, -0.5129840083276651, 0.6159891346904103]",46.651373993754525
bbob_f009_i49_d20,9,49,PSO,"[-0.1002463786823121, -0.12056379154376469, 0.5810338916141184, 0.5781391784932319, 0.789437567962981, -1.0759106676208725, -0.6564820082946263, 0.29679140004584464, -0.13639067777217687, 0.12599098786155227, -0.1953711515656029, -0.3119782424121385, 0.032401010935358576, -0.47833007894734075, 0.14269617058634815, -0.7433105537600458, 1.0536814932952767, 0.13365321203374234, 0.3815325471203017, -0.019549361319079795]",97.07441111547125
bbob_f009_i49_d20,9,49,CMAES,"[0.21041279645251354, -0.023070986229734913, -0.7087618304936525, -0.5521207615561403, -0.5276445412503197, 1.0906637108008024, 0.6631741440085506, -0.3027267615034068, 0.07946050637324031, 0.02147015459084134, 0.13137875491171425, 0.43084495630257, -0.1378016480921076, 0.3751173986921721, -0.256415114750558, 0.6411731283268098, -1.0122126795328446, -0.17751512510529643, -0.48592000845573846, 0.10091154098532673]",77.62000000073462
bbob_f009_i49_d20,9,49,DE,"[-0.3104271684364744, 0.2034884239209455, 0.4592122248953251, 0.4789018920567604, 0.2995103488747254, -0.7914691379449537, -0.7104383706394615, 0.29265550597209133, -0.04656871510500763, -0.2976542850894812, -0.028430890478489512, -0.44311784890630174, -0.10296691579234618, -0.3538359972670233, 0.43120118317980133, -0.3400449533214134, 0.9361753067919716, 0.1082079252508595, 0.5250856239871067, -0.23966886550071798]",103.56990417716435
bbob_f009_i49_d20,9,49,L-BFGS-B,"[0.2103910361067564, -0.023000876443337665, -0.708773328400782, -0.5521485724376338, -0.5276373744443854, 1.0907015514560356, 0.6632008070207713, -0.30272482572525167, 0.07949070135948694, 0.021518443945516372, 0.13138088512421034, 0.4308422311362361, -0.1377986993380622, 0.3750836370615825, -0.2563857762443373, 0.6411602651748161, -1.0122408500679052, -0.17753840778451052, -0.4859484908108234, 0.100925135194354]",77.6200000120234
bbob_f009_i49_d20,9,49,BIPOP-CMAES,"[-0.05909960012762859, -0.8669113393065321, 0.1532575522552017, 0.38462743727346727, -0.2712131785113935, 0.8357736309955476, -0.40239067250614335, -0.20149899447099637, -0.07996168116593023, -0.07763300592266605, 0.5690122170697912, -0.17340149819752132, -0.6456019942299145, 0.14908529209763405, -0.3283495142246917, 0.6706779013056787, 0.22807823998924429, 0.09872044636642534, 0.8267874664277653, -0.13144632370016268]",84.75117892789545
bbob_f009_i50_d20,9,50,PSO,"[-0.962749304117387, 0.45818461236575386, -0.10850300507827225, -0.2706149787967903, -0.13254320771615388, 0.035248044029760096, 0.17139196833521678, -0.2357905779431602, 0.3123555490244747, -1.3574914222635996, 0.6860480267832222, -0.01179494606857915, 0.26054505642135334, 0.4369046189216647, 0.31154369084540745, -0.14697668475619569, 0.06327275928472549, -0.5584958520491158, 0.008348596263315296, 0.18037097483250533]",-91.1318826937738
bbob_f009_i50_d20,9,50,CMAES,"[0.6912556900713831, -0.14751604260603557, -0.38846786965481517, 0.5047932445980594, 0.378296463231087, 0.25509795575836236, 0.11928397856483208, 0.9221606620266503, 0.03593935091983713, 0.47659740285958563, -0.285225985891862, 0.13396908399989194, -0.9638987240818784, -0.6354772142110594, -0.27455038423003053, 0.46237508589809906, -0.09757580726244086, 0.11359570326371049, -0.20576351755338163, 0.055296082538456304]",-106.93725426076257
bbob_f009_i50_d20,9,50,DE,"[-0.8106214015533948, 0.46377822778342104, -0.21805429630580134, -0.11421126272960389, -0.5560823233921098, -0.0609276034544477, -0.20713451415747158, -0.33589666373374616, 0.3998738125859047, -1.118117203453901, 0.2872054295709199, -0.18345604071420957, 0.2442178304735607, 0.055234422297067876, 0.017675001927430115, -0.20491647020125153, 0.5864616651630565, -0.48904613548780157, 0.06481886891231661, 0.26798250724806333]",7.96517770087803
bbob_f009_i50_d20,9,50,L-BFGS-B,"[0.9464219820332483, -0.4556461159411079, 0.07212003943609042, 0.19273049019273897, 0.17302330047070283, -0.07443850614924072, -0.03856070844355478, 0.3175950622351602, -0.43083442800751515, 1.4618047613672411, -0.7150319814248417, 0.12609324400218005, -0.3354135492603051, -0.5524720604185271, -0.210282688058302, 0.1856975983632643, -0.15870748891205383, 0.5746153643000845, -0.03564121010947334, -0.11648374185205053]",-109.23999994662925
bbob_f009_i50_d20,9,50,BIPOP-CMAES,"[-0.0012429140560898336, 0.8136615512851009, -0.25812780362236337, -0.13699862383419864, 0.6139959305609832, 0.3040380469561234, 0.2508829018861285, 0.6677666226079867, 0.2290592692220073, 0.1584274175675548, -0.2630648099227113, 0.4688430028214293, -0.9926027123970231, -0.04571332346005863, -0.42183867415602583, 0.40814227879192516, 0.13836038942759993, -0.6101885486463197, -0.35131662643927336, 0.194979376913475]",-101.91108191341019
bbob_f010_i01_d20,10,1,PSO,"[-1.8277189742178055, -4.511797079107624, -1.2482287909735081, 3.992170526819114, -0.2001864861282277, 4.991931583625856, 1.6611909211906164, -3.4326491798001477, -2.4771598484040918, -0.04837913338545539, 4.981774802010491, 0.206911253321894, 2.8325154545057694, -1.3220185424423396, 4.2481070393701925, 3.526325303061428, -0.6775555788626338, 3.5078307957067896, 4.1365410000115155, 3.781963094274728]",23151.886543515673
bbob_f010_i01_d20,10,1,CMAES,"[-2.2366785703441536, -1.7908134034003345, -1.9448566849555693, 4.00237348063888, 4.186040359711061, 0.111576409464897, 0.4951071083980434, 1.8042748041537262, -4.270104869368875, 1.5726714615237904, -0.5484110300538445, 3.1218774440033776, 4.84154610692034, -4.8987554265421345, 3.6776416027772836, 2.1754473874348896, -0.48565891092167224, -3.484514411371568, 4.300728815625263, 0.6187350700498335]",78.0411852992267
bbob_f010_i01_d20,10,1,DE,"[-0.21426291924399843, -0.3588177118660236, -4.117504993103228, 0.30245371986065095, 4.015935888257195, 3.461868395650767, -0.027604029440714495, 3.7967420345226826, 0.8227625904197993, 0.90853873196619, -3.4402784839307627, 2.4646912875746763, 4.7097407406580905, -2.717071368117522, -2.1724531787185226, 4.214483731050145, 2.4646209657420357, 0.39726346217598274, 0.7244688330991395, 2.1369600451143693]",86815.54212562054
bbob_f010_i01_d20,10,1,L-BFGS-B,,
bbob_f010_i01_d20,10,1,BIPOP-CMAES,"[-0.05517044801754616, -1.6001435012149337, -0.20571531592829861, 2.395668472375788, 1.8121032236155517, 1.8442002885621547, 2.2244312008147973, 0.9324394276268458, -2.3853859280719543, 4.62288557284862, -2.609089066758836, 0.4804481296491742, 3.1573687918487345, -4.301098362931373, 0.3864550592764893, 6.743018751443189, 1.6477526755159648, 1.5204650739770467, 3.5549730831620403, 5.5185810875364645]",155.11383519691088
bbob_f010_i02_d20,10,2,PSO,"[-0.09693394343007546, -1.410685235442016, 3.5036451926861476, -2.2830513099325525, 1.407156040038544, -1.4886873470476543, -4.957472064556652, 1.9689465347493333, -0.9993722369613682, -0.19941113022283966, 3.845167357117547, 3.5263343661816378, 4.143997750966345, 1.3948734756941774, -0.9802332103659344, 0.2950464302735136, 4.999845089742176, 2.8385676433802414, 0.3643036089234031, 2.5972143639198957]",13726.894209433707
bbob_f010_i02_d20,10,2,CMAES,"[-0.06572132792671859, -1.2927383765873737, 3.449139959594026, -3.599076190462626, -3.515822093920101, -1.9800795485258456, -4.945930752633062, 0.8276555312434137, -0.2807046929420913, 0.7085219119171171, 3.797145494236471, 3.0951049711458083, 1.505825458403951, 3.67557834463884, 2.8580459811791687, -2.1628301252267312, 4.220002864772249, 3.2100777234114215, 0.21028017755925088, 4.987836115209841]",278.2168200932004
bbob_f010_i02_d20,10,2,DE,"[-1.1725517596334358, 2.5539941997583364, -3.25353017700369, 3.8985694777371362, -3.3536789789064416, -3.9393547661097763, 1.0490139237916554, 0.10884504740219691, -1.1894613301519088, 4.667484720705015, 4.999973273906436, -2.2929947648861866, 0.2368442888440907, -2.007933138667889, -0.7479085804228894, -0.09184900051741907, -3.8963513293235654, -3.2576326830376505, 2.8772415432725547, -1.7789853669841185]",115813.2201317143
bbob_f010_i02_d20,10,2,L-BFGS-B,,
bbob_f010_i02_d20,10,2,BIPOP-CMAES,"[-0.0470667655482924, -3.2262944347545757, 4.100244830627831, -4.67798818318212, -4.111112915711351, -3.658836663432248, -5.560918440596905, -1.3325850571027265, 1.4971370470381413, -0.7022117671129886, 4.194565865626989, 1.0073201309686945, 2.719343699553379, 4.655666212066794, 5.707868668973491, -2.9904324956757518, 5.404886233611802, 3.758057907814814, 1.954797512807611, 5.072616577552434]",527.9521797508462
bbob_f010_i03_d20,10,3,PSO,"[0.3306981633331148, -0.5790458491133185, -1.6485925184440364, 0.9744140428905358, 1.6255557735661825, -0.4781774545643686, 2.0263134900531883, 0.5810707950646332, -1.2745130901385542, 1.067218080440154, 1.3701040998186624, 2.056083029301967, -1.5341425145347078, 2.3180432145179988, -1.0766994136779406, -3.576556248618008, 0.5378044140049484, 0.2173739386061626, 1.5681239918304257, 2.3815346448088253]",20952.64322015342
bbob_f010_i03_d20,10,3,CMAES,"[-0.17448023350083552, -0.26817229838227163, -3.696958726404605, -0.25421855311223407, -0.4549271073392598, -2.134445220690618, -0.8061702734246063, 1.5691123954833923, -2.14485733065404, -0.09259413362157343, 2.5069833450083383, -1.3691070454342191, 0.6076079451240517, -4.189249402305945, -3.7215735449216654, 0.4457573747626631, -2.5097499779342662, 1.2549209852612861, -4.168671536703127, 2.891083097328125]",-484.55647720565344
bbob_f010_i03_d20,10,3,DE,"[0.42396921564437356, -1.6992023998138932, -3.832547783799559, 3.3516832469492535, -1.2916049377784498, -2.688911535708246, -0.7347204616288656, -1.2873873410631393, -2.455509840975761, 1.1556535417725264, -0.562791224003213, 0.511451950304452, -1.6511526966900618, -4.766484250453226, -1.7688107545613723, 1.19401737592979, -0.6760243927111373, -1.2645768276383675, -1.333382147824885, 3.5842226003780797]",79491.6872791936
bbob_f010_i03_d20,10,3,L-BFGS-B,,
bbob_f010_i03_d20,10,3,BIPOP-CMAES,"[0.20493048808485054, -0.1186028802951714, -3.208880873365126, -0.07908115782528777, -1.1807844823541918, -2.5986504660270917, -1.184395775891346, 1.5276993311482627, -1.4408301497112648, -0.8679302014908375, 2.967608801785842, -1.728742099987015, 1.1583688369616225, -4.240072213626546, -3.303884347263318, 0.21523394867839604, -3.0663137328380574, 1.020488357769221, -4.039453186221922, 4.091755668378731]",-454.16131541190373
bbob_f010_i04_d20,10,4,PSO,"[-4.995470486383415, -4.284913060665469, -4.495267373031827, 3.669448303804195, 1.3930420340887282, -0.773229620895245, -1.218162501020608, -0.5103691530891775, -2.169955700330705, 1.2813176288253838, -2.452577537856145, -3.4846515124363804, -2.0359993264680023, 2.7647303138066555, -1.6986029806790832, -1.9168414932250044, -0.0062376557107778965, 2.841383800386629, 0.5026813589561389, 1.1643559861061485]",37604.00442573324
bbob_f010_i04_d20,10,4,CMAES,"[-3.0954790906996816, 0.4867734458918971, -0.6101448537953118, 3.4993713979225127, 3.806858419460932, -1.8916322136945767, 1.0305801138367618, 4.021676248941802, -4.891809208254279, 3.30628735541665, 0.12384465049532611, -2.5021139468601774, -2.4563507219717846, 1.153560568286414, -3.6075819408795047, 3.367451197729478, -3.8198645020301654, 0.8306257625921347, 1.533127103588252, -0.8113410537082553]",-147.38321532157934
bbob_f010_i04_d20,10,4,DE,"[-4.997405552291192, -1.2797554805989124, -1.6535082379681283, 4.588025156370005, 3.2614423864539352, -1.0702700205838358, -2.9903735795851336, -0.6140544894091138, -3.30887389012077, 1.950386508228735, -0.7814462261922412, 2.6161997214257737, -0.6388460694719285, -1.8978121931551761, -1.6100734988507681, -3.6422657541601526, 2.627825480320776, 0.9882089062342194, -0.14240456099406495, 0.419710617714415]",75407.19917258015
bbob_f010_i04_d20,10,4,L-BFGS-B,,
bbob_f010_i04_d20,10,4,BIPOP-CMAES,"[-4.9093217604780035, -0.7092541627696136, -1.1189832333670233, 3.4359390373280485, 2.483750950947748, -2.287747683584796, 0.3384156377271688, 4.749967260190889, -4.88830145949871, 3.0418982427122665, 0.2888375590821469, -4.2855267663894345, 0.4608514624717716, 3.2015400638934577, -0.8783919596714296, -1.2068211661625867, -2.081915129969825, 2.659758239647951, 3.8475230191416987, 1.9562944533761584]",89.08469280332207
bbob_f010_i05_d20,10,5,PSO,"[1.391263655161516, -1.3112026747799677, 4.8843312910997145, 1.888131725570644, -0.9980641797639789, 1.4069476598991917, 3.526084558741271, -3.0585777661469717, 0.9435112048680092, 2.1377710880147403, -1.5503999672930973, 1.7028096204378662, 3.2888852285668295, -1.2161405772788567, 1.049165814544402, -2.7886569826690093, -1.2175022271289417, 1.7400074955133789, 0.25973847067603817, -1.6912431630204008]",6508.862435069972
bbob_f010_i05_d20,10,5,CMAES,"[-0.040885781531186716, -3.59276293810741, 2.954203819969697, 0.7519547990963247, -0.8130988461318234, 1.6283100514556654, -0.2727480817779524, 0.29911492957840125, 1.3461165592697713, 3.2490524390973636, -2.425232340083192, 0.09641826837061718, 2.48236088290027, -4.542271808947839, -0.7412547354233192, -1.0847709207535066, -1.3224970001793128, -0.34402052052994314, -0.30581994878496754, -0.6531340488151463]",-440.94223759709405
bbob_f010_i05_d20,10,5,DE,"[1.297175070215645, -2.8982599008516043, 3.018426288662837, -4.334635186458851, -2.3968490142145904, 2.4251196667404225, -4.238173721800296, -2.2012953958466563, 0.532210858923552, 4.17356569093196, -2.9873241699121853, -0.5487880497348125, 4.771041833563592, -1.2994612471170919, 1.106434898331848, -2.176484776476678, -1.9287295759465208, -1.0737736992140643, 1.1677835700165762, 2.4042539475855857]",65347.09991763577
bbob_f010_i05_d20,10,5,L-BFGS-B,,
bbob_f010_i05_d20,10,5,BIPOP-CMAES,"[0.6535415414766527, -2.8406204713202476, 4.684272543270821, 1.8142476393352127, 0.4717690816110257, 2.677313912705916, 2.4147449139742525, -1.4487751766848458, 1.7372684929046027, 4.128743061685217, -1.0317484867342472, 0.619683365555246, 1.7502839527340044, -0.9015419656604603, -0.4073148197814178, -3.4010034531835838, -1.6040790462237053, 0.8724332130887195, -2.217871159381041, -1.3300834715915095]",-456.1396474455203
bbob_f010_i06_d20,10,6,PSO,"[1.2459247382063592, 3.5992541550030133, 4.745476297634415, -2.3455804872897996, -1.4383410723174044, -2.384791541007837, -2.464125426168735, 3.4341322226629574, 2.7154256353925175, -1.1229517996103935, -2.749503061968506, 2.2161708071568547, 4.809543093546056, 0.6761040518027926, 1.6575751659149889, 0.3330361356671645, -1.1662823979156192, -0.6943521679393991, 0.8418387714137165, -2.732508813921595]",57843.69805252936
bbob_f010_i06_d20,10,6,CMAES,"[0.7244242508274894, -0.45290440276550203, 4.9986669720036545, -3.5645621463605366, 2.1581873065606514, -0.6423007724220362, 1.3804799511120338, -2.4529941210675843, 0.3927329375301225, -4.633811331511826, 0.45127681852848767, -2.012754252897806, -1.3203658293957439, -2.9096218490324226, 2.300353046404931, -0.6957207484386965, -1.1354161779645122, 0.4514026526020949, -4.528125596454376, -2.609002308266906]",40.50366907361992
bbob_f010_i06_d20,10,6,DE,"[-0.9275820596388868, -4.947478905237857, 3.9064907519919894, -1.381094027206728, 2.9978283695875825, -2.779964242156715, -0.2818065585041887, -3.684939227935661, -1.1354440512034225, 0.44781010450716385, -1.1891850870654763, 1.5934493619536472, 3.5059423407032053, 3.114286315403259, -4.953936659924464, -0.4962089586559453, -2.0672874893823465, -1.636261669183721, -1.7897368583268412, 0.011223678681577809]",75619.20883882241
bbob_f010_i06_d20,10,6,L-BFGS-B,,
bbob_f010_i06_d20,10,6,BIPOP-CMAES,"[2.048630723607616, 0.4952964066949548, 5.4315134556758276, -2.6524586679425557, 2.4052466969256594, -0.3262917295689818, 0.5473370256579658, -3.8650229456426564, 3.4712914472540657, -2.2097071974712517, -2.8897023368519226, -2.062680470889326, 1.7671383724884282, -3.060239265590922, 1.5079592085431426, 0.5527743602558927, -0.4777917461631148, 0.5757381141406954, -2.8031356628888235, -1.5809358130309386]",238.3794911389427
bbob_f010_i07_d20,10,7,PSO,"[1.6850166258343517, -0.9717418835452463, 2.632249424768375, -2.4838488473235163, 4.632754067108249, -1.1459996478312708, -1.6207282738667723, 1.4519903845310784, -2.721184342105074, 3.751295298841439, 0.9735681352183823, 2.847151878174678, 3.9656638180072217, 0.7707795491487638, -1.3188137230178434, 0.898742904100484, -0.6335216696332115, 3.6581418184173575, -0.8168673815236315, 2.3600231191719785]",6869.108548151123
bbob_f010_i07_d20,10,7,CMAES,"[-0.4949435295199649, -4.846592614370399, -2.384933840546057, -4.001783217035448, 4.130982015347495, 0.6679784139615048, -2.9422843902035094, -2.490819434445266, -3.139097903599665, -0.7241574460789684, 1.9078260407116057, 2.5893271192038636, 1.3424055550760885, -1.8908148459672014, -3.305824246474325, -2.103687223259743, -0.5771679949607211, -0.8054592862737433, -4.59093737565218, -1.348943000938141]",-296.36356364988865
